"Dist Code","Year","State Code","State Name","Dist Name","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)"
"111","2015","7","Maharashtra","Nanded","276.1","87.2","315.83"
"111","2016","7","Maharashtra","Nanded","304.3","101.6","333.88"
"111","2017","7","Maharashtra","Nanded","273.5","190.4","696.16"
"112","2008","7","Maharashtra","Osmanabad","237.3","98.0","412.98"
"112","2009","7","Maharashtra","Osmanabad","263.8","165.01","625.51"
"112","2010","7","Maharashtra","Osmanabad","259.7","543.22","2091.72"
"112","2011","7","Maharashtra","Osmanabad","356.2","574.62","1613.19"
"112","2012","7","Maharashtra","Osmanabad","377.1","726.62","1926.86"
"112","2013","7","Maharashtra","Osmanabad","441.9","940.8","2128.99"
"112","2014","7","Maharashtra","Osmanabad","470.3","275.6","586.01"
"112","2015","7","Maharashtra","Osmanabad","431.7","123.9","287.0"
"112","2016","7","Maharashtra","Osmanabad","472.3","326.1","690.45"
"112","2017","7","Maharashtra","Osmanabad","508.2","544.4","1071.23"
"113","2008","7","Maharashtra","Buldhana","240.0","68.7","286.25"
"113","2009","7","Maharashtra","Buldhana","212.8","156.49","735.39"
"113","2010","7","Maharashtra","Buldhana","225.5","416.07","1845.1"
"113","2011","7","Maharashtra","Buldhana","258.8","374.17","1445.79"
"113","2012","7","Maharashtra","Buldhana","279.5","430.32","1539.61"
"113","2013","7","Maharashtra","Buldhana","323.2","479.0","1482.05"
"113","2014","7","Maharashtra","Buldhana","352.5","189.1","536.45"
"113","2015","7","Maharashtra","Buldhana","352.4","160.4","455.16"
"113","2016","7","Maharashtra","Buldhana","365.01","703.6","1927.62"
"113","2017","7","Maharashtra","Buldhana","370.29","439.6","1187.18"
"114","2008","7","Maharashtra","Akola","363.9","105.6","290.19"
"114","2009","7","Maharashtra","Akola","374.1","227.28","607.54"
"114","2010","7","Maharashtra","Akola","335.8","537.06","1599.34"
"114","2011","7","Maharashtra","Akola","359.7","458.26","1274.01"
"114","2012","7","Maharashtra","Akola","351.3","628.61","1789.38"
"114","2013","7","Maharashtra","Akola","463.4","424.2","915.41"
"114","2014","7","Maharashtra","Akola","529.6","190.9","360.46"
"114","2015","7","Maharashtra","Akola","529.5","270.3","510.48"
"114","2016","7","Maharashtra","Akola","517.4","751.8","1453.03"
"114","2017","7","Maharashtra","Akola","504.5","371.1","735.58"
"115","2008","7","Maharashtra","Amarawati","373.0","124.2","332.98"
"115","2009","7","Maharashtra","Amarawati","317.6","256.87","808.78"
"115","2010","7","Maharashtra","Amarawati","273.3","444.47","1626.31"
"115","2011","7","Maharashtra","Amarawati","296.7","373.07","1257.4"
"115","2012","7","Maharashtra","Amarawati","309.5","471.83","1524.49"
"115","2013","7","Maharashtra","Amarawati","366.4","352.7","962.61"
"115","2014","7","Maharashtra","Amarawati","370.6","128.3","346.2"
"115","2015","7","Maharashtra","Amarawati","365.9","126.7","346.27"
"115","2016","7","Maharashtra","Amarawati","362.9","483.4","1332.05"
"115","2017","7","Maharashtra","Amarawati","287.1","265.2","923.72"
"116","2008","7","Maharashtra","Yeotmal","311.8","103.7","332.58"
"116","2009","7","Maharashtra","Yeotmal","311.8","126.56","405.9"
"116","2010","7","Maharashtra","Yeotmal","198.5","273.1","1375.82"
"116","2011","7","Maharashtra","Yeotmal","221.4","298.09","1346.39"
"116","2012","7","Maharashtra","Yeotmal","236.8","389.09","1643.12"
"116","2013","7","Maharashtra","Yeotmal","285.6","156.6","548.32"
"116","2014","7","Maharashtra","Yeotmal","306.0","97.6","318.95"
"116","2015","7","Maharashtra","Yeotmal","293.1","140.9","480.72"
"116","2016","7","Maharashtra","Yeotmal","253.0","282.4","1116.21"
"116","2017","7","Maharashtra","Yeotmal","254.5","206.3","810.61"
"117","2008","7","Maharashtra","Wardha","249.9","146.1","584.63"
"117","2009","7","Maharashtra","Wardha","178.9","104.01","581.39"
"117","2010","7","Maharashtra","Wardha","137.8","151.58","1100.0"
"117","2011","7","Maharashtra","Wardha","173.0","150.61","870.58"
"117","2012","7","Maharashtra","Wardha","176.7","188.66","1067.69"
"117","2013","7","Maharashtra","Wardha","185.6","121.7","655.71"
"117","2014","7","Maharashtra","Wardha","154.2","67.1","435.15"
"117","2015","7","Maharashtra","Wardha","139.8","61.5","439.91"
"117","2016","7","Maharashtra","Wardha","127.2","150.4","1182.39"
"117","2017","7","Maharashtra","Wardha","116.1","177.4","1527.99"
"118","2008","7","Maharashtra","Nagpur","303.2","257.2","848.28"
"118","2009","7","Maharashtra","Nagpur","285.1","219.76","770.82"
"118","2010","7","Maharashtra","Nagpur","242.4","287.07","1184.28"
"118","2011","7","Maharashtra","Nagpur","241.2","157.29","652.11"
"118","2012","7","Maharashtra","Nagpur","237.1","238.59","1006.28"
"118","2013","7","Maharashtra","Nagpur","232.8","99.9","429.12"
"118","2014","7","Maharashtra","Nagpur","220.4","79.5","360.71"
"118","2015","7","Maharashtra","Nagpur","199.7","77.2","386.58"
"118","2016","7","Maharashtra","Nagpur","172.4","203.9","1182.71"
"118","2017","7","Maharashtra","Nagpur","151.1","172.4","1140.97"
"119","2008","7","Maharashtra","Bhandara","8.4","10.0","1190.48"
"119","2009","7","Maharashtra","Bhandara","7.9","6.43","813.92"
"119","2010","7","Maharashtra","Bhandara","7.0","12.06","1722.86"
"119","2011","7","Maharashtra","Bhandara","6.9","4.74","686.96"
"119","2012","7","Maharashtra","Bhandara","7.1","5.73","807.04"
"119","2013","7","Maharashtra","Bhandara","7.0","2.8","400.0"
"119","2014","7","Maharashtra","Bhandara","8.1","3.7","456.79"
"119","2015","7","Maharashtra","Bhandara","6.6","0.9","136.36"
"119","2016","7","Maharashtra","Bhandara","11.8","13.3","1127.12"
"119","2017","7","Maharashtra","Bhandara","5.3","6.4","1207.55"
"120","2008","7","Maharashtra","Chandrapur","190.1","125.8","661.76"
"120","2009","7","Maharashtra","Chandrapur","188.5","65.25","346.15"
"120","2010","7","Maharashtra","Chandrapur","155.8","155.53","998.27"
"120","2011","7","Maharashtra","Chandrapur","152.7","136.94","896.79"
"120","2012","7","Maharashtra","Chandrapur","147.3","151.48","1028.38"
"120","2013","7","Maharashtra","Chandrapur","147.3","92.2","625.93"
"120","2014","7","Maharashtra","Chandrapur","130.6","67.3","515.31"
"120","2015","7","Maharashtra","Chandrapur","120.6","60.9","504.98"
"120","2016","7","Maharashtra","Chandrapur","110.6","110.1","995.48"
"120","2017","7","Maharashtra","Chandrapur","66.1","62.3","942.51"
"121","2008","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2009","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2010","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2011","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2012","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2013","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2014","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2015","3","Gujarat","Ahmedabad","0.01","0.01","800.0"
"121","2016","3","Gujarat","Ahmedabad","0.03","0.03","880.0"
"121","2017","3","Gujarat","Ahmedabad","0.0","0.0","1000.0"
"122","2008","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2009","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2010","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2011","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2012","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2013","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2014","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2015","3","Gujarat","Amreli","0.36","0.28","770.31"
"122","2016","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2017","3","Gujarat","Amreli","0.0","0.0","0.0"
"123","2008","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2009","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2010","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2011","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2012","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2013","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2014","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2015","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2016","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2017","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"124","2008","3","Gujarat","Bharuch","0.0","0.0","0.0"
"124","2009","3","Gujarat","Bharuch","0.0","0.0","0.0"
"124","2010","3","Gujarat","Bharuch","14.5","11.87","818.62"
"124","2011","3","Gujarat","Bharuch","0.0","0.0","0.0"
"124","2012","3","Gujarat","Bharuch","0.0","0.0","0.0"
"124","2013","3","Gujarat","Bharuch","5.43","4.39","808.47"
"124","2014","3","Gujarat","Bharuch","4.13","3.34","808.72"
"124","2015","3","Gujarat","Bharuch","2.72","2.2","808.89"
"124","2016","3","Gujarat","Bharuch","3.27","2.76","846.04"
"124","2017","3","Gujarat","Bharuch","8.92","9.9","1109.47"
"125","2008","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0"
"125","2009","3","Gujarat","Vadodara / Baroda","0.0","0.0","0.0"
"125","2010","3","Gujarat","Vadodara / Baroda","10.1","8.04","796.04"
"125","2011","3","Gujarat","Vadodara / Baroda","8.0","7.0","875.0"
"125","2012","3","Gujarat","Vadodara / Baroda","3.4","2.9","852.94"
"125","2013","3","Gujarat","Vadodara / Baroda","6.79","5.65","832.11"
"125","2014","3","Gujarat","Vadodara / Baroda","2.96","2.53","854.73"
"125","2015","3","Gujarat","Vadodara / Baroda","10.13","8.5","839.49"
"125","2016","3","Gujarat","Vadodara / Baroda","23.92","18.25","762.94"
"125","2017","3","Gujarat","Vadodara / Baroda","22.52","17.88","794.16"
"126","2008","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2009","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2010","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2011","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2012","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2013","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2014","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2015","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2016","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"126","2017","3","Gujarat","Bhavnagar","0.0","0.0","0.0"
"127","2008","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2009","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2010","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2011","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2012","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2013","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2014","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2015","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2016","3","Gujarat","Valsad","0.0","0.0","0.0"
"127","2017","3","Gujarat","Valsad","0.0","0.0","0.0"
"128","2008","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2009","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2010","3","Gujarat","Dangs","3.2","2.64","825.0"
"128","2011","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2012","3","Gujarat","Dangs","0.5","0.2","400.0"
"128","2013","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2014","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2015","3","Gujarat","Dangs","2.28","0.94","412.82"
"128","2016","3","Gujarat","Dangs","1.83","1.1","599.78"
"128","2017","3","Gujarat","Dangs","2.94","2.06","700.07"
"129","2008","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2009","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2010","3","Gujarat","Jamnagar","0.1","0.07","700.0"
"129","2011","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2012","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2013","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2014","3","Gujarat","Jamnagar","0.05","0.02","400.0"
"129","2015","3","Gujarat","Jamnagar","0.31","0.12","371.43"
"129","2016","3","Gujarat","Jamnagar","0.17","0.3","1751.48"
"129","2017","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"130","2008","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2009","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2010","3","Gujarat","Junagadh","0.1","0.07","700.0"
"130","2011","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2012","3","Gujarat","Junagadh","0.0","0.0","0.0"
"130","2013","3","Gujarat","Junagadh","0.04","0.03","750.0"
"130","2014","3","Gujarat","Junagadh","0.34","0.26","764.71"
"130","2015","3","Gujarat","Junagadh","2.67","2.0","749.06"
"130","2016","3","Gujarat","Junagadh","5.15","7.73","1500.1"
"130","2017","3","Gujarat","Junagadh","3.99","6.03","1510.02"
"131","2008","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2009","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2010","3","Gujarat","Kheda","0.5","0.39","780.0"
"131","2011","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2012","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2013","3","Gujarat","Kheda","0.59","0.46","779.66"
"131","2014","3","Gujarat","Kheda","0.33","0.25","743.05"
"131","2015","3","Gujarat","Kheda","0.59","0.48","815.93"
"131","2016","3","Gujarat","Kheda","0.33","0.35","1059.31"
"131","2017","3","Gujarat","Kheda","1.45","1.45","1000.27"
"132","2008","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2009","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2010","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2011","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2012","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2013","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2014","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2015","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2016","3","Gujarat","Kutch","0.0","0.0","800.0"
"132","2017","3","Gujarat","Kutch","0.05","0.04","880.0"
"133","2008","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2009","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2010","3","Gujarat","Mehsana","0.1","0.08","800.0"
"133","2011","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2012","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2013","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2014","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2015","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2016","3","Gujarat","Mehsana","0.04","0.04","892.53"
"133","2017","3","Gujarat","Mehsana","0.0","0.0","0.0"
"134","2008","3","Gujarat","Panchmahal","0.0","0.0","0.0"
"134","2009","3","Gujarat","Panchmahal","0.0","0.0","0.0"
"134","2010","3","Gujarat","Panchmahal","35.3","28.14","797.17"
"134","2011","3","Gujarat","Panchmahal","29.8","23.0","771.81"
"134","2012","3","Gujarat","Panchmahal","32.9","26.0","790.27"
"134","2013","3","Gujarat","Panchmahal","35.97","28.27","785.93"
"134","2014","3","Gujarat","Panchmahal","32.72","25.57","781.63"
"134","2015","3","Gujarat","Panchmahal","37.16","29.3","788.33"
"134","2016","3","Gujarat","Panchmahal","44.35","35.16","792.64"
"134","2017","3","Gujarat","Panchmahal","61.35","50.51","823.33"
"135","2008","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2009","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2010","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2011","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2012","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2013","3","Gujarat","Rajkot","0.0","0.0","0.0"
"135","2014","3","Gujarat","Rajkot","0.14","0.05","357.14"
"135","2015","3","Gujarat","Rajkot","0.48","0.18","372.92"
"135","2016","3","Gujarat","Rajkot","3.05","1.62","531.03"
"135","2017","3","Gujarat","Rajkot","0.36","0.25","686.11"
"136","2008","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2009","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2010","3","Gujarat","Sabarkantha","5.5","4.36","792.73"
"136","2011","3","Gujarat","Sabarkantha","0.5","0.4","800.0"
"136","2012","3","Gujarat","Sabarkantha","5.2","4.2","807.69"
"136","2013","3","Gujarat","Sabarkantha","4.98","3.97","797.19"
"136","2014","3","Gujarat","Sabarkantha","10.17","8.12","798.43"
"136","2015","3","Gujarat","Sabarkantha","10.3","8.22","798.29"
"136","2016","3","Gujarat","Sabarkantha","15.65","16.9","1080.02"
"136","2017","3","Gujarat","Sabarkantha","16.73","20.74","1239.97"
"137","2008","3","Gujarat","Surat","0.0","0.0","0.0"
"137","2009","3","Gujarat","Surat","0.0","0.0","0.0"
"137","2010","3","Gujarat","Surat","14.6","12.35","845.89"
"137","2011","3","Gujarat","Surat","3.8","3.0","789.47"
"137","2012","3","Gujarat","Surat","4.5","3.1","688.89"
"137","2013","3","Gujarat","Surat","6.15","4.97","808.13"
"137","2014","3","Gujarat","Surat","7.21","4.97","689.32"
"137","2015","3","Gujarat","Surat","13.35","9.61","720.16"
"137","2016","3","Gujarat","Surat","22.44","21.76","969.87"
"137","2017","3","Gujarat","Surat","27.69","28.47","1028.35"
"138","2008","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2009","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2010","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2011","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2012","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2013","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2014","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2015","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2016","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"138","2017","3","Gujarat","Surendranagar","0.0","0.0","0.0"
"139","2008","10","Rajasthan","Ajmer","0.03","0.03","1000.0"
"139","2009","10","Rajasthan","Ajmer","0.02","0.03","1500.0"
"139","2010","10","Rajasthan","Ajmer","0.01","0.02","2000.0"
"139","2011","10","Rajasthan","Ajmer","0.0","0.0","0.0"
"139","2012","10","Rajasthan","Ajmer","0.0","0.0","0.0"
"139","2013","10","Rajasthan","Ajmer","0.01","0.01","1000.0"
"139","2014","10","Rajasthan","Ajmer","0.02","0.02","1000.0"
"139","2015","10","Rajasthan","Ajmer","0.02","0.01","684.21"
"139","2016","10","Rajasthan","Ajmer","0.0","0.0","1000.0"
"139","2017","10","Rajasthan","Ajmer","0.0","0.0","1000.0"
"140","2008","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2009","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2010","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2011","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2012","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2013","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2014","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2015","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2016","10","Rajasthan","Alwar","0.0","0.0","0.0"
"140","2017","10","Rajasthan","Alwar","0.0","0.0","0.0"
"141","2008","10","Rajasthan","Banswara","56.37","56.03","994.1"
"141","2009","10","Rajasthan","Banswara","51.79","66.75","1288.91"
"141","2010","10","Rajasthan","Banswara","52.4","63.41","1210.21"
"141","2011","10","Rajasthan","Banswara","55.32","57.54","1040.02"
"141","2012","10","Rajasthan","Banswara","58.51","65.31","1116.18"
"141","2013","10","Rajasthan","Banswara","67.27","77.18","1147.32"
"141","2014","10","Rajasthan","Banswara","79.5","77.35","972.87"
"141","2015","10","Rajasthan","Banswara","92.4","79.21","857.26"
"141","2016","10","Rajasthan","Banswara","104.82","141.83","1353.1"
"141","2017","10","Rajasthan","Banswara","111.89","133.33","1191.67"
"142","2008","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2009","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2010","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2011","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2012","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2013","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2014","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2015","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2016","10","Rajasthan","Barmer","0.0","0.0","1000.0"
"142","2017","10","Rajasthan","Barmer","0.0","0.0","0.0"
"143","2008","10","Rajasthan","Bharatpur","0.0","0.0","0.0"
"143","2009","10","Rajasthan","Bharatpur","0.0","0.0","0.0"
"143","2010","10","Rajasthan","Bharatpur","0.0","0.0","0.0"
"143","2011","10","Rajasthan","Bharatpur","0.02","0.03","1500.0"
"143","2012","10","Rajasthan","Bharatpur","0.0","0.0","0.0"
"143","2013","10","Rajasthan","Bharatpur","0.02","0.01","500.0"
"143","2014","10","Rajasthan","Bharatpur","0.0","0.0","0.0"
"143","2015","10","Rajasthan","Bharatpur","0.0","0.0","500.0"
"143","2016","10","Rajasthan","Bharatpur","0.0","0.0","0.0"
"143","2017","10","Rajasthan","Bharatpur","0.0","0.0","0.0"
"144","2008","10","Rajasthan","Bhilwara","3.65","4.13","1131.51"
"144","2009","10","Rajasthan","Bhilwara","3.48","2.38","683.91"
"144","2010","10","Rajasthan","Bhilwara","2.62","3.83","1461.83"
"144","2011","10","Rajasthan","Bhilwara","5.64","6.69","1186.17"
"144","2012","10","Rajasthan","Bhilwara","6.9","7.45","1079.71"
"144","2013","10","Rajasthan","Bhilwara","9.11","12.53","1375.41"
"144","2014","10","Rajasthan","Bhilwara","11.89","12.3","1034.48"
"144","2015","10","Rajasthan","Bhilwara","11.56","7.83","676.87"
"144","2016","10","Rajasthan","Bhilwara","4.93","4.01","812.21"
"144","2017","10","Rajasthan","Bhilwara","5.32","5.76","1081.97"
