"Dist Code","Year","State Code","State Name","Dist Name","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"115","2017","7","Maharashtra","Amarawati","0.12","0.48","3966.94"
"116","2008","7","Maharashtra","Yeotmal","6.3","35.73","5671.43"
"116","2009","7","Maharashtra","Yeotmal","2.3","16.72","7269.57"
"116","2010","7","Maharashtra","Yeotmal","4.5","30.06","6680.0"
"116","2011","7","Maharashtra","Yeotmal","4.7","33.05","7031.92"
"116","2012","7","Maharashtra","Yeotmal","4.2","35.51","8454.76"
"116","2013","7","Maharashtra","Yeotmal","6.5","49.07","7549.23"
"116","2014","7","Maharashtra","Yeotmal","8.1","55.37","6835.8"
"116","2015","7","Maharashtra","Yeotmal","13.6","90.84","6679.41"
"116","2016","7","Maharashtra","Yeotmal","12.49","88.83","7110.38"
"116","2017","7","Maharashtra","Yeotmal","14.13","59.33","4199.76"
"117","2008","7","Maharashtra","Wardha","1.9","7.23","3805.26"
"117","2009","7","Maharashtra","Wardha","1.8","14.86","8255.56"
"117","2010","7","Maharashtra","Wardha","2.0","13.68","6840.0"
"117","2011","7","Maharashtra","Wardha","3.7","24.43","6602.7"
"117","2012","7","Maharashtra","Wardha","2.1","18.02","8580.95"
"117","2013","7","Maharashtra","Wardha","3.2","18.75","5859.37"
"117","2014","7","Maharashtra","Wardha","3.1","20.18","6509.68"
"117","2015","7","Maharashtra","Wardha","3.1","21.47","6925.81"
"117","2016","7","Maharashtra","Wardha","3.02","18.02","5972.82"
"117","2017","7","Maharashtra","Wardha","2.17","13.01","6000.92"
"118","2008","7","Maharashtra","Nagpur","0.2","1.15","5750.0"
"118","2009","7","Maharashtra","Nagpur","0.2","1.41","7050.0"
"118","2010","7","Maharashtra","Nagpur","0.3","0.62","2066.67"
"118","2011","7","Maharashtra","Nagpur","0.7","4.8","6857.14"
"118","2012","7","Maharashtra","Nagpur","0.3","2.21","7366.67"
"118","2013","7","Maharashtra","Nagpur","0.3","2.0","6666.67"
"118","2014","7","Maharashtra","Nagpur","3.8","25.85","6802.63"
"118","2015","7","Maharashtra","Nagpur","4.4","29.65","6738.64"
"118","2016","7","Maharashtra","Nagpur","4.6","19.83","4311.81"
"118","2017","7","Maharashtra","Nagpur","4.27","22.19","5199.16"
"119","2008","7","Maharashtra","Bhandara","2.9","13.27","4575.86"
"119","2009","7","Maharashtra","Bhandara","1.5","7.87","5246.67"
"119","2010","7","Maharashtra","Bhandara","1.5","8.12","5413.33"
"119","2011","7","Maharashtra","Bhandara","3.4","25.71","7561.76"
"119","2012","7","Maharashtra","Bhandara","3.1","20.79","6706.45"
"119","2013","7","Maharashtra","Bhandara","0.9","5.76","6400.0"
"119","2014","7","Maharashtra","Bhandara","8.2","58.78","7168.29"
"119","2015","7","Maharashtra","Bhandara","5.4","35.22","6522.22"
"119","2016","7","Maharashtra","Bhandara","4.88","31.36","6430.18"
"119","2017","7","Maharashtra","Bhandara","4.7","27.75","5900.49"
"120","2008","7","Maharashtra","Chandrapur","0.0","0.0","0.0"
"120","2009","7","Maharashtra","Chandrapur","0.0","0.0","0.0"
"120","2010","7","Maharashtra","Chandrapur","0.0","0.0","0.0"
"120","2011","7","Maharashtra","Chandrapur","0.0","0.0","0.0"
"120","2012","7","Maharashtra","Chandrapur","0.0","0.0","0.0"
"120","2013","7","Maharashtra","Chandrapur","0.0","0.0","0.0"
"120","2014","7","Maharashtra","Chandrapur","0.2","1.89","9450.0"
"120","2015","7","Maharashtra","Chandrapur","0.2","1.15","5750.0"
"120","2016","7","Maharashtra","Chandrapur","0.05","0.2","4000.0"
"120","2017","7","Maharashtra","Chandrapur","0.03","0.13","5000.0"
"121","2008","3","Gujarat","Ahmedabad","0.1","0.4","4000.0"
"121","2009","3","Gujarat","Ahmedabad","0.1","0.5","5000.0"
"121","2010","3","Gujarat","Ahmedabad","0.1","0.7","7000.0"
"121","2011","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2012","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2013","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2014","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2015","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2016","3","Gujarat","Ahmedabad","0.0","0.0","0.0"
"121","2017","3","Gujarat","Ahmedabad","0.0","0.01","6200.0"
"122","2008","3","Gujarat","Amreli","0.1","0.8","8000.0"
"122","2009","3","Gujarat","Amreli","0.1","0.6","6000.0"
"122","2010","3","Gujarat","Amreli","0.1","0.7","7000.0"
"122","2011","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2012","3","Gujarat","Amreli","0.0","0.0","0.0"
"122","2013","3","Gujarat","Amreli","0.0","0.02","0.0"
"122","2014","3","Gujarat","Amreli","0.04","0.28","7000.0"
"122","2015","3","Gujarat","Amreli","0.06","0.39","6891.23"
"122","2016","3","Gujarat","Amreli","0.01","0.05","7185.71"
"122","2017","3","Gujarat","Amreli","0.01","0.06","6200.0"
"123","2008","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2009","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2010","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2011","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2012","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2013","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2014","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2015","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2016","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"123","2017","3","Gujarat","Banaskantha","0.0","0.0","0.0"
"124","2008","3","Gujarat","Bharuch","25.6","180.4","7046.87"
"124","2009","3","Gujarat","Bharuch","21.5","155.3","7223.26"
"124","2010","3","Gujarat","Bharuch","32.5","241.3","7424.62"
"124","2011","3","Gujarat","Bharuch","28.8","186.7","6482.64"
"124","2012","3","Gujarat","Bharuch","36.9","249.3","6756.1"
"124","2013","3","Gujarat","Bharuch","26.24","192.18","7323.93"
"124","2014","3","Gujarat","Bharuch","43.15","291.08","6745.77"
"124","2015","3","Gujarat","Bharuch","28.25","193.4","6846.79"
"124","2016","3","Gujarat","Bharuch","30.6","203.2","6641.59"
"124","2017","3","Gujarat","Bharuch","37.52","236.91","6314.52"
"125","2008","3","Gujarat","Vadodara / Baroda","6.6","46.1","6984.85"
"125","2009","3","Gujarat","Vadodara / Baroda","5.6","40.4","7214.29"
"125","2010","3","Gujarat","Vadodara / Baroda","7.7","47.0","6103.9"
"125","2011","3","Gujarat","Vadodara / Baroda","7.0","31.75","4535.71"
"125","2012","3","Gujarat","Vadodara / Baroda","7.4","45.2","6108.11"
"125","2013","3","Gujarat","Vadodara / Baroda","7.45","45.45","6100.67"
"125","2014","3","Gujarat","Vadodara / Baroda","6.49","39.59","6100.15"
"125","2015","3","Gujarat","Vadodara / Baroda","10.01","67.57","6750.0"
"125","2016","3","Gujarat","Vadodara / Baroda","2.05","13.32","6500.0"
"125","2017","3","Gujarat","Vadodara / Baroda","4.44","28.0","6300.0"
"126","2008","3","Gujarat","Bhavnagar","0.2","1.7","8500.0"
"126","2009","3","Gujarat","Bhavnagar","0.2","1.4","7000.0"
"126","2010","3","Gujarat","Bhavnagar","0.1","0.7","7000.0"
"126","2011","3","Gujarat","Bhavnagar","0.4","2.13","5325.0"
"126","2012","3","Gujarat","Bhavnagar","0.1","0.7","7000.0"
"126","2013","3","Gujarat","Bhavnagar","0.02","0.15","7500.0"
"126","2014","3","Gujarat","Bhavnagar","0.04","0.29","7250.0"
"126","2015","3","Gujarat","Bhavnagar","1.21","8.3","6891.2"
"126","2016","3","Gujarat","Bhavnagar","0.01","0.07","7190.0"
"126","2017","3","Gujarat","Bhavnagar","0.0","0.02","6200.0"
"127","2008","3","Gujarat","Valsad","41.1","276.8","6734.79"
"127","2009","3","Gujarat","Valsad","34.4","242.9","7061.05"
"127","2010","3","Gujarat","Valsad","30.8","218.2","7084.42"
"127","2011","3","Gujarat","Valsad","28.6","185.9","6500.0"
"127","2012","3","Gujarat","Valsad","23.6","173.9","7368.64"
"127","2013","3","Gujarat","Valsad","19.62","101.68","5182.47"
"127","2014","3","Gujarat","Valsad","25.09","176.53","7035.87"
"127","2015","3","Gujarat","Valsad","21.78","142.41","6539.23"
"127","2016","3","Gujarat","Valsad","21.86","140.34","6421.29"
"127","2017","3","Gujarat","Valsad","23.48","149.6","6370.93"
"128","2008","3","Gujarat","Dangs","0.1","1.1","11000.0"
"128","2009","3","Gujarat","Dangs","0.1","0.6","6000.0"
"128","2010","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2011","3","Gujarat","Dangs","0.1","0.55","5500.0"
"128","2012","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2013","3","Gujarat","Dangs","0.0","0.0","0.0"
"128","2014","3","Gujarat","Dangs","0.16","1.15","7187.5"
"128","2015","3","Gujarat","Dangs","0.17","1.15","6891.02"
"128","2016","3","Gujarat","Dangs","0.18","0.0","0.0"
"128","2017","3","Gujarat","Dangs","0.16","0.97","6205.1"
"129","2008","3","Gujarat","Jamnagar","0.5","3.3","6600.0"
"129","2009","3","Gujarat","Jamnagar","0.5","3.5","7000.0"
"129","2010","3","Gujarat","Jamnagar","0.5","3.6","7200.0"
"129","2011","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2012","3","Gujarat","Jamnagar","0.0","0.0","0.0"
"129","2013","3","Gujarat","Jamnagar","0.35","2.41","6885.71"
"129","2014","3","Gujarat","Jamnagar","0.09","0.63","6692.5"
"129","2015","3","Gujarat","Jamnagar","0.0","0.02","6892.0"
"129","2016","3","Gujarat","Jamnagar","0.0","0.03","7187.5"
"129","2017","3","Gujarat","Jamnagar","0.01","0.05","6203.85"
"130","2008","3","Gujarat","Junagadh","14.6","97.7","6691.78"
"130","2009","3","Gujarat","Junagadh","10.1","69.0","6831.68"
"130","2010","3","Gujarat","Junagadh","8.8","67.9","7715.91"
"130","2011","3","Gujarat","Junagadh","12.8","92.29","7210.16"
"130","2012","3","Gujarat","Junagadh","1.4","10.4","7428.57"
"130","2013","3","Gujarat","Junagadh","5.78","40.41","6991.35"
"130","2014","3","Gujarat","Junagadh","7.67","53.97","7036.51"
"130","2015","3","Gujarat","Junagadh","3.45","27.14","7878.58"
"130","2016","3","Gujarat","Junagadh","2.38","18.71","7850.0"
"130","2017","3","Gujarat","Junagadh","4.75","29.46","6205.35"
"131","2008","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2009","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2010","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2011","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2012","3","Gujarat","Kheda","0.3","2.2","7333.33"
"131","2013","3","Gujarat","Kheda","0.0","0.0","0.0"
"131","2014","3","Gujarat","Kheda","0.0","0.01","0.0"
"131","2015","3","Gujarat","Kheda","0.01","0.06","6892.25"
"131","2016","3","Gujarat","Kheda","0.05","0.36","7188.0"
"131","2017","3","Gujarat","Kheda","0.12","0.72","6205.38"
"132","2008","3","Gujarat","Kutch","0.1","0.8","8000.0"
"132","2009","3","Gujarat","Kutch","0.1","0.6","6000.0"
"132","2010","3","Gujarat","Kutch","0.1","0.7","7000.0"
"132","2011","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2012","3","Gujarat","Kutch","0.1","0.5","5000.0"
"132","2013","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2014","3","Gujarat","Kutch","0.62","4.36","7032.26"
"132","2015","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2016","3","Gujarat","Kutch","0.0","0.0","0.0"
"132","2017","3","Gujarat","Kutch","0.0","0.0","0.0"
"133","2008","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2009","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2010","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2011","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2012","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2013","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2014","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2015","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2016","3","Gujarat","Mehsana","0.0","0.0","0.0"
"133","2017","3","Gujarat","Mehsana","0.0","0.0","0.0"
"134","2008","3","Gujarat","Panchmahal","0.1","0.4","4000.0"
"134","2009","3","Gujarat","Panchmahal","0.1","0.6","6000.0"
"134","2010","3","Gujarat","Panchmahal","0.1","0.7","7000.0"
"134","2011","3","Gujarat","Panchmahal","0.0","0.0","0.0"
"134","2012","3","Gujarat","Panchmahal","0.0","0.1","0.0"
"134","2013","3","Gujarat","Panchmahal","0.0","0.0","0.0"
"134","2014","3","Gujarat","Panchmahal","0.0","0.0","0.0"
"134","2015","3","Gujarat","Panchmahal","0.02","0.16","6890.0"
"134","2016","3","Gujarat","Panchmahal","0.0","0.0","0.0"
"134","2017","3","Gujarat","Panchmahal","0.39","2.4","6205.38"
"135","2008","3","Gujarat","Rajkot","0.2","1.7","8500.0"
"135","2009","3","Gujarat","Rajkot","0.2","1.4","7000.0"
"135","2010","3","Gujarat","Rajkot","0.2","1.4","7000.0"
"135","2011","3","Gujarat","Rajkot","0.1","0.54","5400.0"
"135","2012","3","Gujarat","Rajkot","0.0","0.3","0.0"
"135","2013","3","Gujarat","Rajkot","0.06","0.41","6833.33"
"135","2014","3","Gujarat","Rajkot","0.07","0.52","7493.17"
"135","2015","3","Gujarat","Rajkot","0.24","1.69","6891.51"
"135","2016","3","Gujarat","Rajkot","0.11","0.76","7187.74"
"135","2017","3","Gujarat","Rajkot","0.14","0.88","6205.07"
"136","2008","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2009","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2010","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2011","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2012","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2013","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2014","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2015","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2016","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"136","2017","3","Gujarat","Sabarkantha","0.0","0.0","0.0"
"137","2008","3","Gujarat","Surat","131.9","939.4","7122.06"
"137","2009","3","Gujarat","Surat","117.2","812.9","6936.01"
"137","2010","3","Gujarat","Surat","109.0","792.7","7272.48"
"137","2011","3","Gujarat","Surat","124.0","774.44","6245.48"
"137","2012","3","Gujarat","Surat","106.8","778.6","7290.26"
"137","2013","3","Gujarat","Surat","113.51","768.29","6768.48"
"137","2014","3","Gujarat","Surat","125.12","865.69","6918.88"
"137","2015","3","Gujarat","Surat","91.93","652.33","7096.01"
"137","2016","3","Gujarat","Surat","100.7","701.55","6966.71"
"137","2017","3","Gujarat","Surat","110.65","713.0","6443.49"
"138","2008","3","Gujarat","Surendranagar","0.1","0.6","6000.0"
"138","2009","3","Gujarat","Surendranagar","0.1","0.7","7000.0"
"138","2010","3","Gujarat","Surendranagar","0.1","0.7","7000.0"
"138","2011","3","Gujarat","Surendranagar","0.1","0.6","6000.0"
"138","2012","3","Gujarat","Surendranagar","0.0","0.3","0.0"
"138","2013","3","Gujarat","Surendranagar","0.06","0.39","6500.0"
"138","2014","3","Gujarat","Surendranagar","0.02","0.13","7285.71"
"138","2015","3","Gujarat","Surendranagar","0.01","0.08","6892.0"
"138","2016","3","Gujarat","Surendranagar","0.04","0.29","7186.24"
"138","2017","3","Gujarat","Surendranagar","0.03","0.18","6205.0"
"139","2008","10","Rajasthan","Ajmer","0.02","0.09","4500.0"
"139","2009","10","Rajasthan","Ajmer","0.01","0.08","8000.0"
"139","2010","10","Rajasthan","Ajmer","0.02","0.12","6000.0"
"139","2011","10","Rajasthan","Ajmer","0.02","0.12","6000.0"
"139","2012","10","Rajasthan","Ajmer","0.03","0.21","7000.0"
"139","2013","10","Rajasthan","Ajmer","0.02","0.16","8000.0"
"139","2014","10","Rajasthan","Ajmer","0.04","0.25","6250.0"
"139","2015","10","Rajasthan","Ajmer","0.04","0.35","8650.0"
"139","2016","10","Rajasthan","Ajmer","0.02","0.16","7130.43"
"139","2017","10","Rajasthan","Ajmer","0.0","0.02","5725.0"
"140","2008","10","Rajasthan","Alwar","0.08","0.38","4750.0"
"140","2009","10","Rajasthan","Alwar","0.1","0.59","5900.0"
"140","2010","10","Rajasthan","Alwar","0.04","0.14","3500.0"
"140","2011","10","Rajasthan","Alwar","0.06","0.42","7000.0"
"140","2012","10","Rajasthan","Alwar","0.06","0.33","5500.0"
"140","2013","10","Rajasthan","Alwar","0.04","0.24","6000.0"
"140","2014","10","Rajasthan","Alwar","0.03","0.12","4000.0"
"140","2015","10","Rajasthan","Alwar","0.02","0.08","4284.21"
"140","2016","10","Rajasthan","Alwar","0.03","0.24","9544.0"
"140","2017","10","Rajasthan","Alwar","0.02","0.06","2537.5"
"141","2008","10","Rajasthan","Banswara","0.23","0.87","3714.1"
"141","2009","10","Rajasthan","Banswara","0.14","0.66","4581.3"
"141","2010","10","Rajasthan","Banswara","0.13","0.71","5460.77"
"141","2011","10","Rajasthan","Banswara","0.15","0.68","4510.67"
"141","2012","10","Rajasthan","Banswara","0.13","0.61","4666.15"
"141","2013","10","Rajasthan","Banswara","0.1","0.57","5666.0"
"141","2014","10","Rajasthan","Banswara","0.09","0.52","5740.0"
"141","2015","10","Rajasthan","Banswara","0.07","0.38","5508.99"
"141","2016","10","Rajasthan","Banswara","0.05","0.26","5075.36"
"141","2017","10","Rajasthan","Banswara","0.03","0.21","6155.88"
"142","2008","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2009","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2010","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2011","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2012","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2013","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2014","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2015","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2016","10","Rajasthan","Barmer","0.0","0.0","0.0"
"142","2017","10","Rajasthan","Barmer","0.0","0.0","0.0"
"143","2008","10","Rajasthan","Bharatpur","0.08","0.41","5125.0"
"143","2009","10","Rajasthan","Bharatpur","0.03","0.17","5666.67"
"143","2010","10","Rajasthan","Bharatpur","0.11","0.74","6727.27"
"143","2011","10","Rajasthan","Bharatpur","0.29","4.36","15034.48"
"143","2012","10","Rajasthan","Bharatpur","0.34","2.99","8794.12"
"143","2013","10","Rajasthan","Bharatpur","0.16","1.29","8062.5"
"143","2014","10","Rajasthan","Bharatpur","0.06","0.43","7166.67"
"143","2015","10","Rajasthan","Bharatpur","0.04","0.35","9281.58"
"143","2016","10","Rajasthan","Bharatpur","0.02","0.13","6355.0"
"143","2017","10","Rajasthan","Bharatpur","0.02","0.09","5487.5"
"144","2008","10","Rajasthan","Bhilwara","0.17","0.96","5647.06"
"144","2009","10","Rajasthan","Bhilwara","0.08","0.71","8875.0"
"144","2010","10","Rajasthan","Bhilwara","0.03","0.14","4666.67"
"144","2011","10","Rajasthan","Bhilwara","0.04","0.27","6750.0"
"144","2012","10","Rajasthan","Bhilwara","0.05","0.4","8000.0"
"144","2013","10","Rajasthan","Bhilwara","0.05","0.65","13000.0"
"144","2014","10","Rajasthan","Bhilwara","0.06","0.67","11166.67"
"144","2015","10","Rajasthan","Bhilwara","0.07","0.49","6922.53"
"144","2016","10","Rajasthan","Bhilwara","0.03","0.17","5921.43"
"144","2017","10","Rajasthan","Bhilwara","0.04","0.29","7325.64"
"145","2008","10","Rajasthan","Bikaner","0.0","0.02","0.0"
"145","2009","10","Rajasthan","Bikaner","0.0","0.0","0.0"
"145","2010","10","Rajasthan","Bikaner","0.0","0.01","0.0"
"145","2011","10","Rajasthan","Bikaner","0.01","0.04","4000.0"
"145","2012","10","Rajasthan","Bikaner","0.0","0.02","0.0"
"145","2013","10","Rajasthan","Bikaner","0.0","0.02","0.0"
"145","2014","10","Rajasthan","Bikaner","0.0","0.0","0.0"
"145","2015","10","Rajasthan","Bikaner","0.0","0.0","0.0"
"145","2016","10","Rajasthan","Bikaner","0.0","0.01","7150.0"
"145","2017","10","Rajasthan","Bikaner","0.0","0.03","7025.0"
"146","2008","10","Rajasthan","Bundi","1.78","8.11","4556.18"
"146","2009","10","Rajasthan","Bundi","1.36","5.48","4029.41"
"146","2010","10","Rajasthan","Bundi","0.79","4.04","5113.92"
"146","2011","10","Rajasthan","Bundi","0.99","5.18","5232.32"
"146","2012","10","Rajasthan","Bundi","1.26","7.42","5888.89"
"146","2013","10","Rajasthan","Bundi","1.28","7.0","5468.75"
"146","2014","10","Rajasthan","Bundi","1.19","6.49","5453.78"
"146","2015","10","Rajasthan","Bundi","1.2","11.03","9190.83"
"146","2016","10","Rajasthan","Bundi","1.01","8.61","8494.67"
"146","2017","10","Rajasthan","Bundi","0.76","6.01","7853.07"
"147","2008","10","Rajasthan","Chittorgarh","0.88","4.39","4966.04"
"147","2009","10","Rajasthan","Chittorgarh","0.99","5.43","5463.1"
"147","2010","10","Rajasthan","Chittorgarh","1.09","7.98","7321.01"
"147","2011","10","Rajasthan","Chittorgarh","1.16","8.88","7652.24"
"147","2012","10","Rajasthan","Chittorgarh","1.04","9.12","8765.96"
